id,Fattening_group.Pen,age,weight,dfi,cfi
76,202010-11,46,81.75,2.561,130.63329146311418
76,202010-11,47,83.0,2.327,132.96029146311417
76,202010-11,48,84.0,2.997,135.9572914631142
76,202010-11,49,84.75,2.712,138.66929146311418
76,202010-11,50,84.5,2.85,141.51929146311417
76,202010-11,51,87.5,2.641,144.16029146311416
76,202010-11,52,88.5,2.419,146.57929146311417
76,202010-11,53,90.0,2.729,149.3082914631142
76,202010-11,54,89.5,2.639,151.9472914631142
76,202010-11,55,91.617,2.675,154.6222914631142
76,202010-11,56,93.5,3.037,157.65929146311422
76,202010-11,57,93.5,2.382,160.04129146311422
76,202010-11,58,95.5,2.383,162.42429146311423
76,202010-11,59,95.25,2.575,164.99929146311422
76,202010-11,60,97.5,3.613,168.61229146311422
76,202010-11,61,98.5,2.502,171.11429146311423
76,202010-11,62,100.5,2.342,173.45629146311424
76,202010-11,63,101.0,2.633,176.08929146311425
76,202010-11,64,102.0,2.482,178.57129146311425
76,202010-11,65,101.125,1.893,180.46429146311425
76,202010-11,66,101.5,2.625,183.08929146311425
76,202010-11,67,103.5,2.66,185.74929146311425
76,202010-11,68,105.0,2.902,188.65129146311423
76,202010-11,69,108.0,3.112,191.76329146311423
17,202010-11,1,28.5,1.001,25.912212195701073
17,202010-11,2,29.5,0.842,26.754212195701072
17,202010-11,3,30.5,0.902,27.656212195701073
17,202010-11,4,31.75,1.199,28.855212195701075
17,202010-11,5,33.0,1.134,29.989212195701075
17,202010-11,6,33.5,1.435,31.424212195701074
17,202010-11,7,34.0,1.216,32.640212195701075
17,202010-11,8,34.5,1.219,33.859212195701076
17,202010-11,9,35.25,1.327,35.186212195701074
17,202010-11,10,35.25,1.52,36.70621219570108
17,202010-11,11,37.0,1.502,38.20821219570108
17,202010-11,12,39.5,1.554,39.76221219570108
17,202010-11,13,39.5,1.357,41.11921219570108
17,202010-11,14,41.0,1.687,42.80621219570108
17,202010-11,15,39.25,1.958,44.76421219570108
17,202010-11,16,39.5,1.656,46.420212195701076
17,202010-11,17,41.0,1.605,48.02521219570107
17,202010-11,18,41.0,1.821,49.84621219570107
17,202010-11,19,41.941,1.606,51.45221219570107
17,202010-11,20,42.557,1.479,52.93121219570107
17,202010-11,21,41.25,1.676,54.607212195701074
17,202010-11,22,44.0,1.513,56.12021219570107
17,202010-11,23,46.75,2.292,58.41221219570107
17,202010-11,24,47.5,2.055,60.46721219570107
17,202010-11,25,41.75,2.094,62.561212195701074
17,202010-11,26,46.75,1.894,64.45521219570108
17,202010-11,27,46.952,2.01,66.46521219570108
17,202010-11,28,44.0,1.819,68.28421219570109
17,202010-11,29,46.5,1.983,70.26721219570109
17,202010-11,30,52.75,2.435,72.7022121957011
17,202010-11,31,51.86,2.06,74.7622121957011
17,202010-11,32,53.382,2.071,76.8332121957011
17,202010-11,33,54.904,2.083,78.91621219570109
17,202010-11,34,57.25,1.871,80.78721219570109
17,202010-11,35,58.0,1.958,82.74521219570109
17,202010-11,36,59.0,2.256,85.00121219570109
17,202010-11,37,60.5,1.812,86.81321219570108
17,202010-11,38,60.5,2.322,89.13521219570109
17,202010-11,39,62.25,2.588,91.72321219570108
17,202010-11,40,62.5,2.13,93.85321219570108
17,202010-11,41,64.25,2.481,96.33421219570107
17,202010-11,42,65.0,2.191,98.52521219570107
17,202010-11,43,65.788,2.304,100.82921219570107
17,202010-11,44,66.5,2.6,103.42921219570107
17,202010-11,45,67.0,2.087,105.51621219570107
17,202010-11,46,69.25,2.521,108.03721219570107
17,202010-11,47,69.5,3.422,111.45921219570107
17,202010-11,48,71.0,2.481,113.94021219570106
17,202010-11,49,73.5,2.875,116.81521219570106
17,202010-11,50,73.5,2.316,119.13121219570107
17,202010-11,51,74.5,2.849,121.98021219570107
17,202010-11,52,76.75,3.07,125.05021219570106
17,202010-11,53,77.0,2.914,127.96421219570107
17,202010-11,54,79.0,2.682,130.64621219570105
17,202010-11,55,79.596,2.77,133.41621219570106
17,202010-11,56,80.5,2.643,136.05921219570106
17,202010-11,57,82.75,2.882,138.94121219570107
17,202010-11,58,82.0,2.711,141.65221219570108
17,202010-11,59,83.989,2.436,144.0882121957011
17,202010-11,60,85.0,2.988,147.0762121957011
17,202010-11,61,86.0,2.742,149.81821219570108
17,202010-11,62,88.0,2.861,152.67921219570107
17,202010-11,63,88.5,2.626,155.30521219570107
17,202010-11,64,89.5,2.366,157.6712121957011
17,202010-11,65,89.0,2.224,159.89521219570108
17,202010-11,66,90.0,2.459,162.35421219570108
17,202010-11,67,92.0,2.545,164.89921219570107
17,202010-11,68,93.618,2.831,167.73021219570106
17,202010-11,69,95.5,2.922,170.65221219570105
28,202010-11,1,38.0,1.607,34.82818506707918
28,202010-11,2,39.75,1.308,36.13618506707918
28,202010-11,3,39.75,1.336,37.47218506707918
28,202010-11,4,41.5,2.07,39.54218506707918
28,202010-11,5,42.75,1.877,41.419185067079184
28,202010-11,6,43.0,1.732,43.15118506707918
28,202010-11,7,43.75,1.778,44.92918506707918
28,202010-11,8,45.0,1.934,46.86318506707918
28,202010-11,9,46.25,1.932,48.79518506707918
28,202010-11,10,47.5,1.92,50.71518506707918
28,202010-11,11,48.25,2.028,52.74318506707918
28,202010-11,12,49.25,2.105,54.84818506707918
28,202010-11,13,50.5,1.592,56.44018506707918
28,202010-11,14,50.5,1.832,58.27218506707918
28,202010-11,15,50.75,2.44,60.712185067079176
28,202010-11,16,51.5,2.06,62.77218506707918
28,202010-11,17,52.0,1.711,64.48318506707918
28,202010-11,18,52.75,2.217,66.70018506707918
28,202010-11,19,55.0,1.929,68.62918506707918
28,202010-11,20,55.5,2.033,70.66218506707918
28,202010-11,21,56.0,1.922,72.58418506707918
28,202010-11,22,57.0,2.03,74.61418506707918
28,202010-11,23,57.5,2.042,76.65618506707918
28,202010-11,24,59.0,2.261,78.91718506707917
28,202010-11,25,59.0,1.982,80.89918506707917
28,202010-11,26,60.5,1.795,82.69418506707918
28,202010-11,27,60.5,1.873,84.56718506707918
28,202010-11,28,62.0,2.021,86.58818506707918
28,202010-11,29,63.0,1.679,88.26718506707918
28,202010-11,30,64.0,2.1,90.36718506707918
28,202010-11,31,64.415,1.967,92.33418506707918
28,202010-11,32,65.194,1.971,94.30518506707918
28,202010-11,33,65.974,1.976,96.28118506707918
28,202010-11,34,67.0,2.271,98.55218506707918
28,202010-11,35,68.5,1.814,100.36618506707919
28,202010-11,36,67.5,1.664,102.03018506707919
28,202010-11,37,68.75,1.992,104.02218506707919
28,202010-11,38,68.5,2.069,106.0911850670792
28,202010-11,39,70.75,2.366,108.4571850670792
28,202010-11,40,71.5,2.275,110.7321850670792
28,202010-11,41,73.25,2.326,113.0581850670792
28,202010-11,42,73.5,2.006,115.0641850670792
28,202010-11,43,75.0,2.348,117.41218506707919
28,202010-11,44,75.0,2.36,119.77218506707919
28,202010-11,45,76.0,2.337,122.1091850670792
28,202010-11,46,76.5,2.192,124.30118506707919
28,202010-11,47,79.0,2.075,126.37618506707919
28,202010-11,48,79.25,1.896,128.2721850670792
28,202010-11,49,80.25,2.538,130.8101850670792
28,202010-11,50,80.25,2.436,133.2461850670792
28,202010-11,51,82.0,2.097,135.34318506707922
28,202010-11,52,81.5,1.778,137.1211850670792
28,202010-11,53,83.5,2.048,139.1691850670792
28,202010-11,54,84.25,2.841,142.01018506707922
28,202010-11,55,84.85,2.212,144.2221850670792
28,202010-11,56,85.5,1.925,146.14718506707922
28,202010-11,57,86.5,2.175,148.32218506707923
28,202010-11,58,86.5,2.119,150.44118506707923
28,202010-11,59,88.75,2.391,152.83218506707922
28,202010-11,60,89.5,2.448,155.28018506707923
28,202010-11,61,91.0,2.223,157.50318506707924
28,202010-11,62,92.0,1.973,159.47618506707926
28,202010-11,63,92.5,2.467,161.94318506707927
28,202010-11,64,93.5,2.415,164.35818506707926
28,202010-11,65,94.5,1.965,166.32318506707927
28,202010-11,66,93.5,2.012,168.33518506707927
28,202010-11,67,94.5,2.263,170.59818506707927
28,202010-11,68,97.0,2.116,172.71418506707928
28,202010-11,69,98.0,3.001,175.7151850670793
88,202010-11,1,31.75,1.159,33.50741441244906
88,202010-11,2,34.0,1.387,34.89441441244906
88,202010-11,3,34.5,1.265,36.15941441244906
88,202010-11,4,35.75,1.788,37.947414412449056
88,202010-11,5,36.0,1.931,39.878414412449054
88,202010-11,6,37.5,1.305,41.18341441244905
88,202010-11,7,38.5,1.486,42.66941441244905
88,202010-11,8,39.0,1.698,44.36741441244905
88,202010-11,9,40.25,1.669,46.03641441244905
88,202010-11,10,41.5,1.879,47.915414412449046
88,202010-11,11,42.25,1.673,49.58841441244905
88,202010-11,12,43.5,1.855,51.443414412449044
88,202010-11,13,45.5,2.205,53.64841441244904
88,202010-11,14,46.0,1.833,55.48141441244904
88,202010-11,15,45.375,2.325,57.806414412449044
88,202010-11,16,45.0,1.971,59.77741441244905
88,202010-11,17,47.25,2.079,61.85641441244905
88,202010-11,18,48.5,2.127,63.98341441244905
88,202010-11,19,48.5,1.622,65.60541441244905
88,202010-11,20,50.0,2.053,67.65841441244905
88,202010-11,21,51.0,2.059,69.71741441244905
88,202010-11,22,52.5,1.936,71.65341441244905
88,202010-11,23,53.5,2.368,74.02141441244905
88,202010-11,24,54.0,2.273,76.29441441244904
88,202010-11,25,55.5,2.067,78.36141441244905
88,202010-11,26,56.5,2.173,80.53441441244905
88,202010-11,27,58.0,2.615,83.14941441244905
88,202010-11,28,59.0,2.436,85.58541441244904
88,202010-11,29,60.5,2.312,87.89741441244904
88,202010-11,30,61.5,2.54,90.43741441244904
88,202010-11,31,62.308,2.341,92.77841441244904
88,202010-11,32,63.361,2.336,95.11441441244904
88,202010-11,33,64.414,2.33,97.44441441244904
88,202010-11,34,66.0,1.824,99.26841441244903
88,202010-11,35,66.5,2.826,102.09441441244903
88,202010-11,36,67.0,2.223,104.31741441244903
88,202010-11,37,68.5,1.985,106.30241441244902
88,202010-11,38,69.0,2.548,108.85041441244903
88,202010-11,39,70.5,2.357,111.20741441244903
88,202010-11,40,72.5,2.426,113.63341441244903
88,202010-11,41,72.75,1.857,115.49041441244903
88,202010-11,42,74.5,2.345,117.83541441244903
88,202010-11,43,74.5,2.457,120.29241441244902
88,202010-11,44,76.0,1.754,122.04641441244902
88,202010-11,45,76.0,2.658,124.70441441244903
88,202010-11,46,78.0,2.693,127.39741441244902
88,202010-11,47,79.75,2.391,129.78841441244901
88,202010-11,48,81.0,2.147,131.935414412449
88,202010-11,49,81.5,3.167,135.102414412449
88,202010-11,50,83.0,2.359,137.46141441244902
88,202010-11,51,84.75,2.854,140.31541441244903
88,202010-11,52,85.25,2.662,142.97741441244904
88,202010-11,53,84.5,1.62,144.59741441244904
88,202010-11,54,87.0,2.759,147.35641441244903
88,202010-11,55,88.847,2.74,150.09641441244904
88,202010-11,56,90.0,3.598,153.69441441244905
88,202010-11,57,92.25,2.763,156.45741441244905
88,202010-11,58,93.5,2.872,159.32941441244907
88,202010-11,59,94.0,2.751,162.08041441244907
88,202010-11,60,95.0,2.947,165.02741441244908
88,202010-11,61,96.0,3.069,168.09641441244906
88,202010-11,62,98.5,2.523,170.61941441244906
88,202010-11,63,98.75,2.741,173.36041441244907
88,202010-11,64,99.0,2.424,175.78441441244908
88,202010-11,65,98.5,2.254,178.03841441244907
88,202010-11,66,100.625,1.025,179.06341441244908
88,202010-11,67,99.0,2.869,181.93241441244908
88,202010-11,68,102.0,2.165,184.09741441244907
88,202010-11,69,104.5,3.185,187.28241441244907
19,202016-68,1,44.0,0.67,40.65703382837336
19,202016-68,2,45.5,0.868,41.52503382837336
19,202016-68,3,45.5,1.124,42.64903382837336
19,202016-68,4,46.0,1.324,43.97303382837336
19,202016-68,5,46.25,1.255,45.22803382837336
19,202016-68,6,47.75,2.205,47.43303382837336
19,202016-68,7,49.0,1.303,48.73603382837336
19,202016-68,8,49.5,1.656,50.39203382837336
19,202016-68,9,50.5,0.956,51.34803382837336
19,202016-68,10,51.0,1.97,53.31803382837336
19,202016-68,11,51.75,1.673,54.99103382837336
19,202016-68,12,54.25,2.396,57.38703382837336
19,202016-68,13,55.458,2.038,59.42503382837336
19,202016-68,14,57.0,2.373,61.798033828373356
19,202016-68,15,58.5,2.317,64.11503382837336
19,202016-68,16,59.5,1.948,66.06303382837335
19,202016-68,17,60.5,2.281,68.34403382837336
19,202016-68,18,62.0,2.588,70.93203382837335
19,202016-68,19,63.5,2.0,72.93203382837335
19,202016-68,20,64.5,2.56,75.49203382837335
19,202016-68,21,65.5,2.371,77.86303382837335
19,202016-68,22,66.5,2.527,80.39003382837335
19,202016-68,23,67.0,2.123,82.51303382837335
19,202016-68,24,67.75,2.135,84.64803382837336
19,202016-68,25,69.0,2.386,87.03403382837335
19,202016-68,26,71.0,2.388,89.42203382837336
19,202016-68,27,72.0,2.702,92.12403382837336
19,202016-68,28,72.5,2.419,94.54303382837335
19,202016-68,29,73.0,2.599,97.14203382837336
19,202016-68,30,73.5,2.101,99.24303382837336
19,202016-68,31,74.5,2.542,101.78503382837336
19,202016-68,32,75.5,2.127,103.91203382837335
19,202016-68,33,76.25,2.738,106.65003382837335
19,202016-68,34,77.5,2.631,109.28103382837335
19,202016-68,35,79.75,2.836,112.11703382837335
19,202016-68,36,80.0,2.492,114.60903382837336
19,202016-68,37,81.0,2.764,117.37303382837335
19,202016-68,38,82.5,2.727,120.10003382837336
19,202016-68,39,83.5,2.575,122.67503382837336
19,202016-68,40,84.5,2.277,124.95203382837336
19,202016-68,41,85.0,2.911,127.86303382837336
19,202016-68,42,84.5,1.396,129.25903382837336
19,202016-68,43,84.5,1.101,130.36003382837336
19,202016-68,44,85.0,1.106,131.46603382837336
19,202016-68,45,84.5,2.056,133.52203382837337
19,202016-68,46,87.0,1.884,135.40603382837335
19,202016-68,47,88.25,3.013,138.41903382837336
19,202016-68,48,90.0,2.614,141.03303382837336
19,202016-68,49,92.25,3.403,144.43603382837335
19,202016-68,50,92.5,2.306,146.74203382837337
19,202016-68,51,93.5,3.347,150.08903382837337
19,202016-68,52,94.25,2.704,152.79303382837338
19,202016-68,53,95.75,3.536,156.32903382837338
19,202016-68,54,97.75,3.748,160.07703382837337
19,202016-68,55,99.5,2.949,163.0260338283734
19,202016-68,56,98.25,2.105,165.13103382837338
19,202016-68,57,99.0,2.774,167.90503382837338
19,202016-68,58,99.5,2.768,170.67303382837338
19,202016-68,59,100.5,1.782,172.4550338283734
19,202016-68,60,99.0,1.491,173.9460338283734
19,202016-68,61,100.0,2.095,176.0410338283734
19,202016-68,62,101.75,2.004,178.0450338283734
19,202016-68,63,103.5,2.808,180.85303382837338
19,202016-68,64,104.5,2.516,183.36903382837338
19,202016-68,65,105.5,2.5,185.86903382837338
19,202016-68,66,106.25,2.336,188.2050338283734
19,202016-68,67,104.0,2.192,190.3970338283734
19,202016-68,68,106.5,2.608,193.0050338283734
19,202016-68,69,108.5,2.187,195.1920338283734
99,202016-73,1,33.5,0.992,34.94868931325624
99,202016-73,2,35.0,1.294,36.242689313256236
99,202016-73,3,35.25,0.888,37.130689313256234
99,202016-73,4,36.125,0.879,38.00968931325623
99,202016-73,5,35.5,1.343,39.352689313256235
99,202016-73,6,37.0,1.379,40.73168931325623
99,202016-73,7,37.5,1.635,42.36668931325623
99,202016-73,8,38.75,1.78,44.14668931325623
99,202016-73,9,39.0,1.658,45.80468931325623
99,202016-73,10,40.5,1.526,47.33068931325624
99,202016-73,11,41.5,1.523,48.85368931325624
99,202016-73,12,42.5,1.534,50.38768931325624
99,202016-73,13,43.708,1.634,52.02168931325624
99,202016-73,14,45.0,1.769,53.79068931325624
99,202016-73,15,46.25,1.521,55.31168931325624
99,202016-73,16,47.0,1.619,56.93068931325624
99,202016-73,17,47.75,1.79,58.72068931325624
99,202016-73,18,48.5,1.939,60.65968931325624
99,202016-73,19,49.5,1.901,62.56068931325624
99,202016-73,20,50.75,1.492,64.05268931325624
99,202016-73,21,51.0,1.558,65.61068931325624
99,202016-73,22,52.0,1.785,67.39568931325624
99,202016-73,23,52.0,2.096,69.49168931325624
99,202016-73,24,53.5,1.516,71.00768931325625
99,202016-73,25,54.5,2.073,73.08068931325624
99,202016-73,26,55.0,2.021,75.10168931325624
99,202016-73,27,56.0,1.789,76.89068931325625
99,202016-73,28,57.5,2.052,78.94268931325625
99,202016-73,29,58.25,2.113,81.05568931325625
99,202016-73,30,59.5,2.078,83.13368931325626
99,202016-73,31,60.5,2.014,85.14768931325625
99,202016-73,32,60.5,1.969,87.11668931325624
99,202016-73,33,62.0,2.096,89.21268931325625
99,202016-73,34,62.5,2.089,91.30168931325625
99,202016-73,35,64.5,2.458,93.75968931325625
99,202016-73,36,64.0,2.138,95.89768931325625
99,202016-73,37,65.5,1.906,97.80368931325626
99,202016-73,38,66.5,2.242,100.04568931325626
99,202016-73,39,68.0,2.317,102.36268931325625
99,202016-73,40,68.0,2.029,104.39168931325625
99,202016-73,41,68.0,2.138,106.52968931325626
99,202016-73,42,71.0,2.577,109.10668931325625
99,202016-73,43,71.5,2.612,111.71868931325625
99,202016-73,44,72.5,2.207,113.92568931325624
99,202016-73,45,73.5,2.13,116.05568931325624
99,202016-73,46,74.0,2.445,118.50068931325623
99,202016-73,47,75.5,1.677,120.17768931325624
99,202016-73,48,76.0,1.917,122.09468931325624
99,202016-73,49,76.5,2.653,124.74768931325625
99,202016-73,50,79.0,2.765,127.51268931325625
99,202016-73,51,80.0,3.122,130.63468931325625
99,202016-73,52,81.0,2.446,133.08068931325624
99,202016-73,53,82.25,2.615,135.69568931325625
99,202016-73,54,83.0,2.405,138.10068931325625
99,202016-73,55,83.0,2.208,140.30868931325625
99,202016-73,56,83.875,2.036,142.34468931325625
99,202016-73,57,85.0,2.478,144.82268931325626
99,202016-73,58,85.5,1.664,146.48668931325625
99,202016-73,59,85.875,2.01,148.49668931325624
99,202016-73,60,86.75,1.922,150.41868931325624
99,202016-73,61,88.75,2.32,152.73868931325623
99,202016-73,62,91.0,2.731,155.46968931325623
99,202016-73,63,92.25,2.551,158.0206893132562
99,202016-73,64,91.0,2.232,160.2526893132562
99,202016-73,65,92.25,1.756,162.0086893132562
99,202016-73,66,92.5,1.647,163.6556893132562
99,202016-73,67,93.0,1.711,165.36668931325622
99,202016-73,68,94.5,1.709,167.07568931325622
99,202016-73,69,94.5,1.68,168.75568931325623
29,202016-72,1,42.25,1.274,38.09315613068853
29,202016-72,2,45.0,1.113,39.20615613068853
29,202016-72,3,46.25,0.324,39.530156130688525
29,202016-72,4,42.5,1.349,40.87915613068852
29,202016-72,5,43.75,1.084,41.963156130688525
29,202016-72,6,45.0,1.611,43.57415613068852
29,202016-72,7,46.25,1.77,45.344156130688525
29,202016-72,8,48.0,1.657,47.00115613068853
29,202016-72,9,50.5,1.988,48.98915613068853
29,202016-72,10,49.5,1.694,50.68315613068853
29,202016-72,11,50.5,1.155,51.83815613068853
29,202016-72,12,51.5,1.147,52.98515613068853
29,202016-72,13,53.096,1.706,54.69115613068853
29,202016-72,14,54.0,1.807,56.498156130688535
29,202016-72,15,54.5,1.93,58.428156130688535
29,202016-72,16,56.25,2.288,60.71615613068853
29,202016-72,17,58.5,1.879,62.59515613068853
29,202016-72,18,59.5,2.002,64.59715613068853
29,202016-72,19,61.5,1.431,66.02815613068853
29,202016-72,20,61.5,2.438,68.46615613068853
29,202016-72,21,61.5,1.519,69.98515613068854
29,202016-72,22,62.25,2.022,72.00715613068854
29,202016-72,23,64.5,1.771,73.77815613068854
29,202016-72,24,65.5,1.885,75.66315613068855
29,202016-72,25,65.5,2.03,77.69315613068855
29,202016-72,26,67.0,1.965,79.65815613068855
29,202016-72,27,68.0,1.969,81.62715613068855
29,202016-72,28,68.25,1.587,83.21415613068855
29,202016-72,29,68.25,1.922,85.13615613068855
29,202016-72,30,69.5,2.088,87.22415613068854
29,202016-72,31,70.75,2.27,89.49415613068854
29,202016-72,32,71.75,1.86,91.35415613068854
29,202016-72,33,73.5,2.56,93.91415613068854
29,202016-72,34,74.0,2.369,96.28315613068854
29,202016-72,35,74.5,1.909,98.19215613068855
29,202016-72,36,74.5,2.121,100.31315613068854
29,202016-72,37,75.0,2.386,102.69915613068854
29,202016-72,38,77.375,2.455,105.15415613068853
29,202016-72,39,77.5,2.496,107.65015613068853
29,202016-72,40,78.5,2.66,110.31015613068853
29,202016-72,41,79.5,2.9,113.21015613068853
29,202016-72,42,81.0,2.642,115.85215613068853
29,202016-72,43,82.5,2.139,117.99115613068852
29,202016-72,44,82.0,2.45,120.44115613068853
29,202016-72,45,84.5,3.005,123.44615613068852
29,202016-72,46,85.5,2.542,125.98815613068852
29,202016-72,47,87.5,2.565,128.55315613068854
29,202016-72,48,89.0,2.997,131.55015613068855
29,202016-72,49,88.5,2.937,134.48715613068856
29,202016-72,50,91.5,2.937,137.42415613068857
29,202016-72,51,90.5,3.128,140.55215613068856
29,202016-72,52,93.25,2.493,143.04515613068855
29,202016-72,53,95.0,3.308,146.35315613068855
29,202016-72,54,95.5,3.052,149.40515613068854
29,202016-72,55,96.5,2.671,152.07615613068853
29,202016-72,56,97.882,2.299,154.37515613068854
29,202016-72,57,99.5,3.289,157.66415613068853
29,202016-72,58,100.5,2.919,160.58315613068854
29,202016-72,59,102.0,2.572,163.15515613068854
29,202016-72,60,100.5,2.551,165.70615613068853
29,202016-72,61,103.75,2.994,168.70015613068853
29,202016-72,62,105.5,2.877,171.57715613068854
29,202016-72,63,107.5,2.839,174.41615613068853
29,202016-72,64,106.5,3.438,177.85415613068852
29,202016-72,65,108.75,2.64,180.4941561306885
29,202016-72,66,108.5,2.104,182.59815613068852
29,202016-72,67,109.603,1.659,184.25715613068851
29,202016-72,68,110.625,2.508,186.76515613068852
29,202016-72,69,111.5,2.341,189.10615613068853
37,202016-71,1,38.0,1.095,40.02958775724574
37,202016-71,2,36.875,1.316,41.345587757245745
37,202016-71,3,39.75,0.799,42.144587757245745
37,202016-71,4,40.5,1.859,44.00358775724575
37,202016-71,5,42.5,1.32,45.32358775724575
37,202016-71,6,42.5,1.514,46.83758775724575
37,202016-71,7,43.5,1.584,48.42158775724575
37,202016-71,8,45.0,1.271,49.692587757245754
37,202016-71,9,45.0,1.283,50.975587757245755
37,202016-71,10,44.0,1.107,52.082587757245754
37,202016-71,11,46.0,1.364,53.44658775724575
37,202016-71,12,46.5,1.356,54.80258775724575
37,202016-71,13,48.364,1.565,56.36758775724575
37,202016-71,14,49.5,1.833,58.20058775724575
37,202016-71,15,50.75,1.838,60.03858775724575
37,202016-71,16,51.5,1.718,61.756587757245754
37,202016-71,17,53.0,1.866,63.62258775724575
37,202016-71,18,54.0,1.998,65.62058775724576
37,202016-71,19,54.5,1.783,67.40358775724576
37,202016-71,20,55.0,1.867,69.27058775724576
37,202016-71,21,56.0,1.891,71.16158775724577
37,202016-71,22,57.0,1.812,72.97358775724577
37,202016-71,23,57.5,1.555,74.52858775724577
37,202016-71,24,57.5,1.841,76.36958775724577
37,202016-71,25,58.5,1.884,78.25358775724577
37,202016-71,26,59.0,2.268,80.52158775724577
37,202016-71,27,60.5,2.208,82.72958775724577
37,202016-71,28,62.25,2.285,85.01458775724576
37,202016-71,29,64.0,2.157,87.17158775724576
37,202016-71,30,64.5,2.572,89.74358775724576
37,202016-71,31,65.25,1.767,91.51058775724576
37,202016-71,32,66.5,2.364,93.87458775724576
37,202016-71,33,68.5,2.46,96.33458775724576
37,202016-71,34,69.0,2.305,98.63958775724576
37,202016-71,35,70.0,2.689,101.32858775724577
37,202016-71,36,70.0,1.876,103.20458775724578
37,202016-71,37,70.5,2.489,105.69358775724578
37,202016-71,38,72.5,2.335,108.02858775724577
37,202016-71,39,73.5,2.552,110.58058775724578
37,202016-71,40,74.5,2.209,112.78958775724578
37,202016-71,41,75.0,2.432,115.22158775724579
37,202016-71,42,75.0,1.889,117.11058775724578
37,202016-71,43,77.25,3.216,120.32658775724578
37,202016-71,44,78.75,2.773,123.09958775724577
37,202016-71,45,80.5,2.782,125.88158775724577
37,202016-71,46,81.0,2.859,128.74058775724578
37,202016-71,47,82.5,2.907,131.6475877572458
37,202016-71,48,83.0,2.632,134.2795877572458
37,202016-71,49,85.0,2.693,136.9725877572458
37,202016-71,50,87.0,3.39,140.3625877572458
37,202016-71,51,89.0,3.226,143.5885877572458
37,202016-71,52,89.0,3.195,146.78358775724578
37,202016-71,53,91.75,2.949,149.7325877572458
37,202016-71,54,92.0,3.605,153.33758775724579
37,202016-71,55,92.25,2.666,156.00358775724578
37,202016-71,56,93.5,2.922,158.92558775724578
37,202016-71,57,94.5,3.124,162.04958775724577
37,202016-71,58,95.25,2.412,164.46158775724578
37,202016-71,59,96.25,3.322,167.78358775724578
37,202016-71,60,98.75,2.902,170.68558775724577
37,202016-71,61,99.0,3.118,173.80358775724577
37,202016-71,62,100.25,2.722,176.52558775724577
37,202016-71,63,102.5,3.837,180.36258775724576
37,202016-71,64,104.5,2.926,183.28858775724575
37,202016-71,65,103.5,2.82,186.10858775724574
37,202016-71,66,102.5,1.468,187.57658775724573
37,202016-71,67,102.751,1.261,188.83758775724573
37,202016-71,68,102.75,1.484,190.32158775724574
37,202016-71,69,103.0,1.242,191.56358775724573
55,202016-73,1,35.75,0.801,36.570508679127784
55,202016-73,2,36.5,1.1,37.670508679127785
55,202016-73,3,38.0,0.837,38.50750867912779
55,202016-73,4,38.527,0.744,39.25150867912779
55,202016-73,5,39.0,1.121,40.37250867912779
55,202016-73,6,40.0,1.646,42.01850867912779
55,202016-73,7,41.75,1.944,43.962508679127794
55,202016-73,8,42.0,2.155,46.117508679127795
55,202016-73,9,43.75,1.702,47.81950867912779
55,202016-73,10,45.0,2.398,50.217508679127796
55,202016-73,11,45.75,1.836,52.053508679127795
55,202016-73,12,47.5,2.114,54.16750867912779
55,202016-73,13,48.524,2.136,56.303508679127795
55,202016-73,14,49.5,2.292,58.595508679127796
55,202016-73,15,51.0,2.235,60.830508679127796
55,202016-73,16,52.5,2.164,62.9945086791278
55,202016-73,17,53.5,2.17,65.16450867912779
55,202016-73,18,54.5,2.392,67.55650867912779
55,202016-73,19,55.75,1.928,69.48450867912779
55,202016-73,20,57.0,2.67,72.15450867912779
55,202016-73,21,58.0,2.319,74.47350867912779
55,202016-73,22,59.0,2.457,76.93050867912778
55,202016-73,23,59.5,2.202,79.13250867912778
55,202016-73,24,60.75,2.439,81.57150867912779
55,202016-73,25,62.25,2.497,84.06850867912779
55,202016-73,26,63.25,2.811,86.87950867912778
55,202016-73,27,65.25,2.531,89.41050867912779
55,202016-73,28,65.25,2.325,91.73550867912779
55,202016-73,29,67.5,2.656,94.3915086791278
55,202016-73,30,69.5,2.771,97.1625086791278
55,202016-73,31,71.0,2.776,99.93850867912779
55,202016-73,32,72.0,2.368,102.30650867912779
55,202016-73,33,73.25,2.763,105.0695086791278
55,202016-73,34,73.5,3.01,108.0795086791278
55,202016-73,35,75.0,2.81,110.8895086791278
55,202016-73,36,77.0,3.031,113.9205086791278
55,202016-73,37,78.25,1.97,115.8905086791278
55,202016-73,38,78.5,2.904,118.7945086791278
55,202016-73,39,79.25,2.828,121.6225086791278
55,202016-73,40,81.25,3.115,124.7375086791278
55,202016-73,41,80.5,1.78,126.5175086791278
55,202016-73,42,83.0,3.191,129.7085086791278
55,202016-73,43,84.0,2.026,131.7345086791278
55,202016-73,44,84.5,2.919,134.6535086791278
55,202016-73,45,87.5,3.255,137.9085086791278
55,202016-73,46,86.5,2.346,140.2545086791278
55,202016-73,47,88.5,2.986,143.2405086791278
55,202016-73,48,90.5,3.476,146.7165086791278
55,202016-73,49,91.75,3.019,149.7355086791278
55,202016-73,50,92.75,2.999,152.7345086791278
55,202016-73,51,93.0,3.385,156.1195086791278
55,202016-73,52,95.0,3.066,159.1855086791278
