id,age,dfi,weight
87,50,2.599,81.5
87,51,2.284,81.5
87,52,2.34,83.0
87,53,2.784,84.25
87,54,2.402,85.0
87,55,2.418,86.5
87,56,2.516,87.5
87,57,2.314,88.0
87,58,1.576,88.5
87,59,2.198,89.25
87,60,2.274,90.5
87,61,2.727,90.75
87,62,2.643,92.0
87,63,2.191,92.0
87,64,2.651,92.75
87,65,1.812,93.75
87,66,2.229,94.75
87,67,1.777,94.5
87,68,2.381,96.5
87,69,2.342,97.25
75,1,1.209,32.0
75,2,1.558,34.75
75,3,1.564,36.5
75,4,1.279,37.0
75,5,1.569,38.0
75,6,1.575,38.5
75,7,1.823,40.0
75,8,1.409,40.5
75,9,1.443,41.0
75,10,1.828,42.0
75,11,1.901,43.0
75,12,1.844,44.0
75,13,2.066,46.0
75,14,1.891,47.0
75,15,2.135,49.0
75,16,2.143,50.5
75,17,2.016,51.0
75,18,2.364,51.0
75,19,2.142,52.5
75,20,2.246,53.5
75,21,2.115,54.25
75,22,2.191,55.5
75,23,1.648,54.5
75,24,2.536,56.75
75,25,2.241,58.0
75,26,2.19,59.75
75,27,2.221,60.5
75,28,2.464,62.0
75,29,2.251,62.5
75,30,2.228,64.0
75,31,2.185,64.5
75,32,2.553,65.75
75,33,2.13,67.0
75,34,2.311,67.75
75,35,2.201,68.5
75,36,1.804,70.25
75,37,2.709,71.5
75,38,2.144,72.0
75,39,2.194,73.0
75,40,1.995,74.0
75,41,2.643,75.25
75,42,2.315,76.875
75,43,1.795,77.0
75,44,2.235,78.75
75,45,2.204,79.0
75,46,2.219,79.75
75,47,2.166,80.5
75,48,1.962,81.875
75,49,2.639,83.125
75,50,1.989,84.75
75,51,2.874,85.5
75,52,2.169,87.25
75,53,3.342,87.75
75,54,1.857,88.75
75,55,3.115,90.0
75,56,2.981,90.5
75,57,2.256,91.0
75,58,2.738,93.0
75,59,2.954,93.5
75,60,2.396,95.25
75,61,2.993,97.0
75,62,3.592,98.5
75,63,2.14,98.0
75,64,2.516,98.25
75,65,3.14,100.75
75,66,2.365,101.0
75,67,3.298,102.0
75,68,2.255,103.0
75,69,2.839,104.0
75,70,3.193,105.0
75,71,3.139,106.5
75,72,2.607,106.0
75,73,3.079,108.0
75,74,2.832,108.5
75,75,3.428,110.5
75,76,3.01,112.5
78,1,1.735,36.0
78,2,1.809,38.0
78,3,1.37,39.0
78,4,1.38,38.75
78,5,1.587,39.5
78,6,1.514,40.5
78,7,1.708,41.5
78,8,1.714,42.25
78,9,1.62,43.0
78,10,1.924,44.0
78,11,1.848,45.5
78,12,1.689,46.25
78,13,2.04,46.75
78,14,1.95,48.5
78,15,1.94,49.5
78,16,1.445,49.0
78,17,1.485,49.25
78,18,1.866,50.5
78,19,1.666,51.0
78,20,1.725,52.0
78,21,2.113,53.5
78,22,1.469,54.0
78,23,1.676,54.5
78,24,1.99,55.0
78,25,2.0,57.0
78,26,1.78,58.5
78,27,2.057,58.75
78,28,1.852,59.5
78,29,1.936,60.0
78,30,2.273,61.0
78,31,1.704,62.5
78,32,2.441,63.5
78,33,1.852,64.0
78,34,1.612,65.0
78,35,2.025,65.25
78,36,2.252,67.0
78,37,1.507,68.25
78,38,1.731,67.75
78,39,2.091,69.0
78,40,2.747,70.5
78,41,2.634,72.5
78,42,1.933,73.0
78,43,2.537,74.5
78,44,1.569,73.75
78,45,2.041,75.75
78,46,2.105,76.75
78,47,2.026,77.5
78,48,1.525,78.0
78,49,2.042,79.041
78,50,2.115,80.5
78,51,1.635,80.0
78,52,2.214,81.5
78,53,2.221,83.0
78,54,1.641,82.5
78,55,2.27,85.0
78,56,2.218,84.0
78,57,2.129,84.5
78,58,1.832,87.5
78,59,1.93,88.0
78,60,2.5,88.0
78,61,1.723,88.944
78,62,1.943,89.0
78,63,1.527,89.5
78,64,2.597,92.0
78,65,2.78,91.75
78,66,2.295,94.5
78,67,2.541,96.5
78,68,1.963,95.5
78,69,1.928,97.0
78,70,2.037,95.781
78,71,0.662,92.75
78,72,1.286,94.5
78,73,2.13,96.5
78,74,2.773,99.5
78,75,1.686,99.5
78,76,3.754,102.0
82,1,1.622,38.0
82,2,1.493,38.0
82,3,1.603,40.0
82,4,1.642,41.0
82,5,1.607,41.0
82,6,1.764,42.5
82,7,1.676,43.5
82,8,1.614,44.0
82,9,1.28,45.0
82,10,1.362,46.0
82,11,1.907,47.5
82,12,1.59,49.0
82,13,1.444,50.25
82,14,1.901,51.5
82,15,1.468,51.0
82,16,1.538,52.5
82,17,1.462,52.5
82,18,1.459,52.5
82,19,1.233,53.5
82,20,1.308,54.0
82,21,1.704,54.75
82,22,1.87,57.0
82,23,1.722,57.0
82,24,2.033,57.5
82,25,1.838,58.25
82,26,1.835,59.5
82,27,1.798,60.0
82,28,1.966,62.0
82,29,1.98,62.0
82,30,1.789,64.25
82,31,1.883,64.5
82,32,2.168,65.5
82,33,2.119,66.0
82,34,2.011,67.0
82,35,1.677,68.0
82,36,1.533,68.75
82,37,2.157,69.75
82,38,1.773,70.5
82,39,2.108,71.5
82,40,1.969,72.25
82,41,1.999,74.0
82,42,2.021,73.5
82,43,2.007,76.0
82,44,1.968,75.5
82,45,1.613,76.5
82,46,1.835,77.0
82,47,1.56,77.0
82,48,1.613,77.5
82,49,1.382,78.5
82,50,2.123,80.0
82,51,2.266,81.25
82,52,2.431,83.5
82,53,2.353,84.0
82,54,2.121,86.0
82,55,2.19,85.0
82,56,2.308,87.5
82,57,2.567,88.75
82,58,2.209,88.0
82,59,2.222,89.625
82,60,2.589,90.5
82,61,2.373,91.5
82,62,1.731,93.0
82,63,2.273,93.0
82,64,1.96,94.0
82,65,1.702,93.75
82,66,2.047,96.0
82,67,2.723,97.0
82,68,1.91,98.0
82,69,2.483,98.0
82,70,1.881,99.5
82,71,2.439,100.5
82,72,3.07,101.5
82,73,2.757,102.5
82,74,1.997,105.5
82,75,2.77,104.5
82,76,1.451,107.0
10,1,1.175,34.0
10,2,1.272,36.25
10,3,1.31,36.5
10,4,1.657,38.0
10,5,1.389,38.5
10,6,1.753,39.5
10,7,1.596,40.0
10,8,1.683,41.75
10,9,1.642,41.5
10,10,1.743,42.5
10,11,1.761,43.75
10,12,2.256,46.5
10,13,2.09,47.0
10,14,2.014,48.0
10,15,1.667,48.0
10,16,1.939,49.5
10,17,2.193,50.5
10,18,1.881,51.0
10,19,2.324,52.5
10,20,2.069,53.5
10,21,2.192,55.0
10,22,1.77,55.75
10,23,1.09,56.0
10,24,2.475,55.5
10,25,2.296,59.0
10,26,2.674,60.5
10,27,2.268,62.25
10,28,1.961,62.5
10,29,2.175,63.0
10,30,2.042,64.5
10,31,2.305,65.5
10,32,2.079,66.5
10,33,1.945,67.5
10,34,2.369,68.0
10,35,2.254,69.0
10,36,2.282,70.0
10,37,1.954,71.5
10,38,1.931,72.0
10,39,2.405,72.75
10,40,2.346,73.5
10,41,1.889,75.5
10,42,2.553,75.5
10,43,1.89,76.75
10,44,2.55,77.0
10,45,1.923,77.5
10,46,1.609,78.5
10,47,2.217,80.0
10,48,1.853,81.0
10,49,0.999,79.5
10,50,1.178,79.5
10,51,1.26,80.0
10,52,2.401,81.0
10,53,2.265,83.0
10,54,2.461,84.0
10,55,1.911,84.5
10,56,2.158,85.5
10,57,2.372,85.75
10,58,1.727,86.5
10,59,2.533,89.0
10,60,2.05,88.5
10,61,2.607,90.5
10,62,2.638,91.5
10,63,2.302,93.0
10,64,2.231,94.0
10,65,3.276,94.5
10,66,1.605,95.5
10,67,2.574,95.0
10,68,1.545,95.5
10,69,2.656,97.75
10,70,3.069,100.0
10,71,2.133,98.5
10,72,2.676,102.0
10,73,3.308,104.5
10,74,1.999,103.5
10,75,2.923,103.75
10,76,3.055,106.0
58,1,0.654,29.0
58,2,1.22,30.5
58,3,1.227,31.5
58,4,1.292,32.0
58,5,1.115,31.5
58,6,1.867,34.0
58,7,1.24,35.0
58,8,1.715,35.5
58,9,1.606,36.0
58,10,1.448,37.0
58,11,1.622,38.75
58,12,1.491,39.0
58,13,1.46,39.5
58,14,1.435,41.0
58,15,1.492,41.0
58,16,1.525,43.75
58,17,1.485,43.25
58,18,1.994,43.5
58,19,2.152,45.75
58,20,1.958,45.75
58,21,1.713,47.5
58,22,2.607,48.5
58,23,1.62,49.0
58,24,2.101,48.0
58,25,2.424,51.5
58,26,2.253,52.0
58,27,2.241,53.75
58,28,2.429,55.5
58,29,2.079,56.625
58,30,2.386,57.75
58,31,2.589,59.0
58,32,2.332,60.0
58,33,2.158,62.0
58,34,2.322,62.0
58,35,2.248,62.5
58,36,1.835,63.5
58,37,2.566,64.5
58,38,2.63,66.25
58,39,1.968,68.0
58,40,2.661,69.75
58,41,2.209,70.0
58,42,2.266,69.0
58,43,1.973,70.5
58,44,2.525,71.5
58,45,2.742,73.0
58,46,2.85,74.75
58,47,2.301,76.0
58,48,2.262,77.5
58,49,2.519,77.5
58,50,2.408,79.0
58,51,2.119,80.5
58,52,1.919,81.5
58,53,1.965,81.5
58,54,1.894,81.75
58,55,2.233,82.5
58,56,1.823,83.25
58,57,2.834,84.75
58,58,1.854,86.25
58,59,2.833,87.75
58,60,2.42,87.75
58,61,2.249,89.0
58,62,2.928,91.0
58,63,2.528,91.0
58,64,3.104,92.5
58,65,2.604,93.0
58,66,2.956,96.0
58,67,2.154,96.0
58,68,3.078,97.219
58,69,3.162,99.0
58,70,2.004,100.0
58,71,2.923,99.0
58,72,2.348,101.5
58,73,3.637,103.5
58,74,1.62,104.75
58,75,3.431,104.5
58,76,2.774,107.0
20,1,0.683,27.0
20,2,1.383,28.0
20,3,1.193,29.0
20,4,1.293,29.5
20,5,1.688,30.5
20,6,1.551,31.25
20,7,1.742,32.5
20,8,1.73,34.5
20,9,2.042,35.0
20,10,1.484,36.5
20,11,1.618,36.5
20,12,1.813,38.125
20,13,1.557,39.0
20,14,1.892,40.0
20,15,2.131,41.0
20,16,1.653,42.5
20,17,2.033,43.5
20,18,1.922,43.875
20,19,2.114,45.0
20,20,2.45,45.5
20,21,2.47,46.5
20,22,2.208,48.0
20,23,2.124,48.0
20,24,2.411,48.5
20,25,2.217,49.5
20,26,2.522,52.0
20,27,2.567,53.0
20,28,2.572,54.0
20,29,2.232,54.5
20,30,2.996,56.5
20,31,2.533,57.5
20,32,2.889,59.0
20,33,2.433,60.5
20,34,2.696,60.5
20,35,2.089,61.0
20,36,2.199,62.0
20,37,2.253,63.0
20,38,2.437,64.5
20,39,2.383,65.5
20,40,1.975,66.75
20,41,3.136,67.0
20,42,2.901,69.5
20,43,2.797,70.0
20,44,2.487,71.5
20,45,3.019,72.25
20,46,2.954,74.25
20,47,2.717,74.75
20,48,2.823,75.5
20,49,3.01,76.5
20,50,2.937,77.5
20,51,2.594,79.0
20,52,3.665,81.0
20,53,3.589,82.5
20,54,3.677,84.25
20,55,3.939,86.0
20,56,2.61,85.75
20,57,3.483,87.5
20,58,3.748,89.0
20,59,3.537,90.0
20,60,3.141,90.25
20,61,3.747,93.5
20,62,3.962,94.0
20,63,2.827,94.375
20,64,3.746,94.5
20,65,3.596,96.5
20,66,3.069,97.75
20,67,3.627,99.5
20,68,3.808,99.5
20,69,3.791,101.75
20,70,2.39,100.5
20,71,4.831,103.5
20,72,3.177,104.0
20,73,3.134,104.75
20,74,2.414,104.0
20,75,3.752,106.375
20,76,3.975,110.0
31,1,1.58,33.25
31,2,1.321,35.5
31,3,1.439,35.5
31,4,1.598,36.5
31,5,1.391,37.5
31,6,1.864,38.0
31,7,1.454,39.0
31,8,1.502,40.5
31,9,1.712,41.0
31,10,1.694,42.0
31,11,1.769,42.5
31,12,1.654,44.0
31,13,1.567,44.25
31,14,2.021,45.5
31,15,1.612,47.0
31,16,2.111,47.0
31,17,1.513,48.0
31,18,1.645,48.25
31,19,1.706,49.0
31,20,1.726,50.5
31,21,2.214,51.0
31,22,1.821,52.0
31,23,1.94,53.0
31,24,1.84,54.25
31,25,2.172,55.0
31,26,2.025,55.0
31,27,2.069,57.5
31,28,2.238,58.0
31,29,2.117,59.125
31,30,2.591,59.5
31,31,1.899,61.0
31,32,2.297,62.0
31,33,1.359,62.0
31,34,2.123,63.5
31,35,1.956,64.0
31,36,2.403,65.5
31,37,2.196,66.5
31,38,2.258,69.0
31,39,2.058,68.5
31,40,2.403,69.75
31,41,2.066,71.5
31,42,2.209,71.5
31,43,2.576,73.0
31,44,2.067,73.5
31,45,2.007,74.0
31,46,1.868,74.25
31,47,1.679,74.5
31,48,1.653,76.0
31,49,1.968,76.5
31,50,1.975,77.5
31,51,2.123,78.0
31,52,2.488,79.0
31,53,2.19,81.0
31,54,2.256,81.5
31,55,2.56,83.0
31,56,2.581,83.0
31,57,2.282,85.25
31,58,2.614,86.0
31,59,2.022,86.75
31,60,2.73,88.0
31,61,2.559,89.0
31,62,2.183,89.5
31,63,2.886,91.25
31,64,2.216,92.25
31,65,2.866,92.5
31,66,2.23,94.25
31,67,2.556,95.0
31,68,3.157,97.0
31,69,2.494,98.5
31,70,2.634,98.75
31,71,2.678,100.5
31,72,3.02,101.5
31,73,3.182,102.125
31,74,3.199,105.5
31,75,3.496,106.0
31,76,3.133,108.0
5,1,0.676,33.133
5,2,1.209,34.5
5,3,1.147,34.75
5,4,1.747,36.0
5,5,1.178,37.0
5,6,1.942,37.0
5,7,1.439,38.5
5,8,1.767,39.25
5,9,1.751,40.5
5,10,1.937,41.5
5,11,1.858,42.5
5,12,1.543,44.0
5,13,1.926,44.25
5,14,1.419,45.0
5,15,1.651,47.0
5,16,2.121,47.5
5,17,1.746,49.0
5,18,1.858,49.375
5,19,1.525,49.75
5,20,1.579,51.0
5,21,1.639,51.5
5,22,2.324,52.25
5,23,1.622,53.5
5,24,1.776,53.5
5,25,2.159,54.5
5,26,2.337,55.5
5,27,2.027,57.0
5,28,2.105,58.5
5,29,2.065,59.0
5,30,1.843,60.0
5,31,2.436,61.0
5,32,2.419,62.5
5,33,2.066,63.5
5,34,2.188,64.25
5,35,2.024,65.0
5,36,2.486,66.75
5,37,2.38,66.5
5,38,2.151,68.5
5,39,2.103,69.5
5,40,2.132,71.5
5,41,2.154,71.25
5,42,1.762,73.0
5,43,2.092,72.75
5,44,1.993,73.0
5,45,2.208,73.0
5,46,1.933,75.25
5,47,1.597,76.0
5,48,2.067,76.0
5,49,2.509,77.0
5,50,2.28,77.25
5,51,2.456,78.75
5,52,2.144,79.5
5,53,2.228,80.5
5,54,2.156,81.125
5,55,2.512,82.5
5,56,2.534,84.5
5,57,2.586,85.0
5,58,2.645,86.5
5,59,2.578,88.5
5,60,2.645,90.0
5,61,2.965,91.0
5,62,2.804,92.5
5,63,2.515,92.75
5,64,2.931,93.5
5,65,2.685,94.75
5,66,2.622,95.5
5,67,2.902,97.0
5,68,2.889,97.5
5,69,3.202,100.5
5,70,3.201,102.0
5,71,3.206,103.5
5,72,2.902,104.0
5,73,3.457,105.75
5,74,2.919,107.0
5,75,3.336,107.5
5,76,3.734,111.0
1,1,1.495,23.752
1,2,1.247,26.5
1,3,1.01,25.0
1,4,1.463,27.25
1,5,1.88,29.0
1,6,1.766,30.75
1,7,1.99,30.75
1,8,1.574,32.831
1,9,1.935,34.5
1,10,1.549,33.625
1,11,2.132,36.875
1,12,1.829,35.0
1,13,2.009,45.0
1,14,1.572,46.25
1,15,2.022,46.5
1,16,2.086,48.5
1,17,2.127,49.75
1,18,2.158,45.75
1,19,2.077,52.0
1,20,2.224,51.75
1,21,1.817,50.0
1,22,1.91,54.25
1,23,1.845,53.75
1,24,2.225,54.5
1,25,2.258,56.5
1,26,1.952,57.875
1,27,2.048,59.0
1,28,2.172,59.5
1,29,2.145,60.25
1,30,2.286,61.5
1,31,2.131,62.75
1,32,2.296,64.0
1,33,2.291,65.0
1,34,2.081,65.5
1,35,2.232,64.5
1,36,2.129,66.5
1,37,2.198,68.5
1,38,2.15,69.25
1,39,2.056,70.0
1,40,2.375,70.5
1,41,1.981,70.0
1,42,1.781,71.75
1,43,1.569,71.0
1,44,1.967,73.0
1,45,1.923,74.0
1,46,1.996,74.25
1,47,1.848,74.0
1,48,1.673,73.5
1,49,2.503,75.0
1,50,2.087,77.375
1,51,2.674,80.0
1,52,2.866,80.5
1,53,2.542,81.5
1,54,2.92,82.0
1,55,2.93,84.0
1,56,2.657,84.5
1,57,2.999,85.5
1,58,2.791,86.5
1,59,2.907,88.0
1,60,2.889,89.25
1,61,2.408,90.0
1,62,3.094,91.0
1,63,2.69,91.5
1,64,0.326,90.747
1,65,2.272,89.0
1,66,1.815,90.25
1,67,2.318,91.125
1,68,2.914,93.5
1,69,2.852,95.25
1,70,2.928,96.5
1,71,2.907,97.5
1,72,3.176,98.0
1,73,3.26,98.25
1,74,2.612,100.25
1,75,2.978,101.5
1,76,3.262,103.0
35,1,1.445,32.5
35,2,1.212,35.0
35,3,0.771,35.0
35,4,1.403,35.5
35,5,1.555,36.5
35,6,1.488,38.0
35,7,2.002,39.5
35,8,1.405,40.5
35,9,1.625,40.5
35,10,1.511,41.5
35,11,1.601,41.75
35,12,1.887,43.5
35,13,1.807,45.0
35,14,2.058,45.5
35,15,2.124,47.0
35,16,1.842,47.75
35,17,1.483,48.5
35,18,1.461,49.25
35,19,1.629,50.0
35,20,1.946,50.5
35,21,2.012,52.0
35,22,1.505,52.0
35,23,2.218,52.5
35,24,1.483,52.5
35,25,2.047,54.0
35,26,1.943,56.0
35,27,1.694,55.25
35,28,1.823,56.5
35,29,1.973,57.25
35,30,1.942,58.5
35,31,2.176,59.25
35,32,1.822,59.75
35,33,1.998,61.0
35,34,2.318,62.0
35,35,1.847,62.5
35,36,2.442,63.5
35,37,2.36,65.5
35,38,1.714,66.5
35,39,1.905,67.0
35,40,1.635,67.5
35,41,2.922,69.0
35,42,2.249,69.75
35,43,1.916,71.25
35,44,2.37,72.5
35,45,2.401,73.25
35,46,2.194,74.5
35,47,2.396,75.5
35,48,2.682,76.0
35,49,2.446,77.25
35,50,2.506,77.5
35,51,2.842,79.0
35,52,2.721,81.0
35,53,2.798,82.0
35,54,2.352,83.0
35,55,2.772,84.0
35,56,3.044,85.25
35,57,2.657,85.75
35,58,3.283,87.5
35,59,2.567,88.5
35,60,3.303,89.0
35,61,2.348,90.0
35,62,2.735,90.5
35,63,2.933,91.5
35,64,2.888,92.0
35,65,2.697,93.25
35,66,3.129,95.5
35,67,2.361,95.25
35,68,2.875,96.0
35,69,3.215,97.5
35,70,2.643,98.5
35,71,3.364,99.0
35,72,2.586,100.0
35,73,3.138,101.75
35,74,2.704,103.0
35,75,4.252,105.0
35,76,3.745,107.25
21,1,1.127,32.0
21,2,1.313,32.5
21,3,0.987,33.5
21,4,1.347,33.0
21,5,1.136,34.0
21,6,1.274,34.5
21,7,1.303,35.25
21,8,1.416,35.25
21,9,1.738,36.5
21,10,1.543,37.5
21,11,1.728,38.0
21,12,1.546,39.75
21,13,1.696,40.0
21,14,1.75,41.5
21,15,1.719,42.0
21,16,1.84,43.75
21,17,1.485,43.5
21,18,1.564,44.25
21,19,1.988,45.5
21,20,1.916,46.25
21,21,1.537,46.25
21,22,1.819,48.75
21,23,1.546,49.25
21,24,0.855,49.0
21,25,2.436,51.0
21,26,2.16,52.5
21,27,2.199,53.5
21,28,2.246,54.75
21,29,2.451,56.5
21,30,2.404,57.0
21,31,2.351,58.5
21,32,2.06,59.625
21,33,2.183,60.5
21,34,1.94,61.0
21,35,1.832,62.0
21,36,1.913,63.0
21,37,2.35,63.5
21,38,1.846,65.0
21,39,2.14,65.0
21,40,2.518,66.5
21,41,2.124,68.5
21,42,2.08,68.5
21,43,2.36,69.0
21,44,2.508,70.75
21,45,2.248,72.0
21,46,2.532,73.0
21,47,1.986,74.5
21,48,2.104,75.0
21,49,2.771,76.0
21,50,2.37,77.5
21,51,2.602,79.0
21,52,2.36,80.75
21,53,2.713,80.5
21,54,1.934,81.5
21,55,2.847,83.5
21,56,2.574,83.5
21,57,2.283,84.5
21,58,2.769,86.5
21,59,1.922,86.5
21,60,2.452,88.0
21,61,2.62,89.0
21,62,2.348,90.875
21,63,2.754,91.5
21,64,2.945,91.5
21,65,2.348,93.5
21,66,2.567,95.0
21,67,3.542,95.5
21,68,2.937,97.5
21,69,2.546,98.0
21,70,1.958,98.5
21,71,2.369,100.5
21,72,2.757,100.5
21,73,2.762,102.0
21,74,2.837,103.0
21,75,2.943,103.5
21,76,2.29,105.5
23,1,1.531,27.5
23,2,1.468,28.0
23,3,1.395,29.75
23,4,1.722,30.0
23,5,1.264,31.25
23,6,0.846,30.5
23,7,1.3,31.5
23,8,1.334,31.5
23,9,1.359,33.625
23,10,1.723,34.5
23,11,1.921,36.0
23,12,1.972,37.5
23,13,1.801,39.5
23,14,1.617,39.5
23,15,2.07,40.0
23,16,1.932,40.5
23,17,2.019,43.0
23,18,1.706,42.25
23,19,2.524,44.25
23,20,2.432,45.5
23,21,2.46,47.0
23,22,2.228,48.0
23,23,2.125,48.0
23,24,2.249,48.5
23,25,2.333,50.0
23,26,2.22,51.0
23,27,1.864,52.0
23,28,2.265,53.5
23,29,2.506,54.5
23,30,2.436,56.0
23,31,2.458,56.25
23,32,2.343,57.0
23,33,2.428,58.25
23,34,2.315,60.0
23,35,1.891,60.5
23,36,2.413,61.5
23,37,1.977,62.0
23,38,2.244,62.75
23,39,1.954,63.5
23,40,2.078,65.5
23,41,2.115,66.0
23,42,2.207,66.5
23,43,2.945,68.0
23,44,2.436,68.75
23,45,2.325,69.5
23,46,2.265,70.875
23,47,2.122,70.5
23,48,2.474,71.0
23,49,2.019,73.125
23,50,1.869,73.5
23,51,2.194,74.75
23,52,2.779,76.0
23,53,2.373,76.0
23,54,2.737,79.0
23,55,2.111,79.25
23,56,2.696,80.0
23,57,2.917,81.5
23,58,2.601,82.75
23,59,2.686,83.0
23,60,3.233,84.5
23,61,2.611,85.5
23,62,2.778,86.5
23,63,2.856,88.0
23,64,2.487,88.5
23,65,2.608,90.0
23,66,2.899,91.5
23,67,2.666,92.25
23,68,2.673,94.25
23,69,2.778,94.375
23,70,2.924,94.25
23,71,3.607,97.5
23,72,3.095,98.0
23,73,3.142,98.5
23,74,2.589,99.5
23,75,3.292,102.0
23,76,3.4,103.5
8,1,0.924,40.0
8,2,0.615,39.5
8,3,1.453,40.5
8,4,1.518,42.5
8,5,1.465,44.0
8,6,1.251,44.5
8,7,1.311,45.5
8,8,1.435,46.5
8,9,1.396,48.0
8,10,1.469,47.0
8,11,1.866,49.25
8,12,1.758,51.0
8,13,2.016,52.0
8,14,1.841,53.0
8,15,1.831,54.0
8,16,1.69,54.5
8,17,1.688,56.5
8,18,1.879,57.0
8,19,2.005,58.25
8,20,2.037,60.0
8,21,1.548,60.0
8,22,1.831,61.0
8,23,1.465,61.5
8,24,1.535,62.5
8,25,1.874,62.5
8,26,2.106,65.0
8,27,1.867,66.5
8,28,1.986,67.0
8,29,1.677,68.0
8,30,2.468,70.0
8,31,1.799,70.5
8,32,2.351,72.0
8,33,2.417,72.5
8,34,1.879,73.0
8,35,2.264,75.5
8,36,2.078,74.25
8,37,2.104,71.5
8,38,1.913,72.5
8,39,2.147,74.25
8,40,2.177,75.5
8,41,2.21,76.5
8,42,2.281,77.0
8,43,1.988,78.5
8,44,2.166,78.0
8,45,2.125,79.0
8,46,2.268,81.0
8,47,2.291,81.5
8,48,2.317,84.0
8,49,2.647,84.0
8,50,2.393,86.0
8,51,2.174,86.25
8,52,2.201,87.0
8,53,2.894,88.0
8,54,2.91,89.5
8,55,2.555,91.5
8,56,2.975,94.5
8,57,1.856,93.5
8,58,2.045,93.0
8,59,2.057,94.0
8,60,2.135,95.5
8,61,1.779,95.5
8,62,2.112,96.5
8,63,2.51,97.5
8,64,1.931,98.5
8,65,2.647,99.0
8,66,2.674,99.5
8,67,2.829,101.0
8,68,2.098,103.5
8,69,2.979,102.25
8,70,2.337,104.25
8,71,2.895,106.5
8,72,2.739,106.0
8,73,2.652,108.0
8,74,2.632,109.5
8,75,2.297,109.25
8,76,2.656,111.0
8,77,1.893,110.5
8,78,3.087,111.375
81,1,1.56,38.5
81,2,1.58,40.0
81,3,1.672,40.75
81,4,1.753,41.5
81,5,0.781,42.0
81,6,1.609,41.5
81,7,1.782,43.5
81,8,1.747,45.5
81,9,1.811,46.25
81,10,2.057,47.0
81,11,2.232,49.0
81,12,2.414,50.5
81,13,2.429,51.5
81,14,1.738,52.25
81,15,1.673,53.5
81,16,2.024,54.5
81,17,2.187,55.75
81,18,2.347,57.75
81,19,2.106,59.5
81,20,2.144,60.0
81,21,1.88,60.5
81,22,2.572,61.75
81,23,1.924,62.5
81,24,2.64,63.5
81,25,2.421,65.0
81,26,2.37,66.75
81,27,2.24,68.0
81,28,2.529,68.5
81,29,2.121,70.0
81,30,2.36,70.75
81,31,2.073,72.5
81,32,2.519,72.0
81,33,2.909,73.0
81,34,2.265,74.5
81,35,2.365,74.5
81,36,2.616,76.75
81,37,3.135,78.0
81,38,2.841,79.0
81,39,3.25,81.5
81,40,2.763,82.0
81,41,2.932,84.5
81,42,2.823,85.0
81,43,3.228,86.0
81,44,2.793,87.5
81,45,3.273,88.25
81,46,2.977,90.0
81,47,3.193,91.25
81,48,2.991,92.25
81,49,3.538,95.0
81,50,3.135,95.25
81,51,3.373,96.75
81,52,3.226,97.0
81,53,2.769,98.25
81,54,3.187,99.0
81,55,3.527,99.5
81,56,3.369,102.25
81,57,3.528,103.75
81,58,3.828,105.5
81,59,3.351,106.5
81,60,3.711,107.5
81,61,3.434,110.0
81,62,3.093,110.0
81,63,3.421,110.0
81,64,3.161,111.0
81,65,3.208,112.5
81,66,3.028,113.5
81,67,3.594,115.0
81,68,2.694,116.25
81,69,3.101,117.5
81,70,3.228,118.25
81,71,3.404,118.5
81,72,4.113,121.0
81,73,3.628,122.25
81,74,2.7,124.0
81,75,3.931,124.75
81,76,3.226,126.5
81,77,3.592,128.25
81,78,3.93,129.0
79,1,1.059,34.25
79,2,1.355,35.0
79,3,1.351,35.0
79,4,1.325,36.0
79,5,1.333,36.5
79,6,1.101,37.0
79,7,0.921,37.25
79,8,1.298,38.5
79,9,1.449,38.5
79,10,1.291,40.5
79,11,1.446,41.0
79,12,1.31,41.75
79,13,1.808,43.5
79,14,1.622,44.75
79,15,2.098,45.25
79,16,1.848,46.5
79,17,1.888,47.25
79,18,2.043,49.5
79,19,1.959,49.75
79,20,2.043,51.5
79,21,1.889,52.25
79,22,1.616,52.5
79,23,1.592,53.25
79,24,0.95,53.0
79,25,1.284,52.0
79,26,1.896,54.5
79,27,1.731,55.5
79,28,2.456,57.5
79,29,2.334,59.0
79,30,1.898,60.0
79,31,1.846,60.5
79,32,1.923,60.25
79,33,1.873,61.75
79,34,2.229,62.0
79,35,2.456,63.5
79,36,2.214,65.0
79,37,2.646,66.75
79,38,2.173,67.5
79,39,2.307,69.0
79,40,2.159,69.5
79,41,2.304,70.0
79,42,2.617,72.0
79,43,2.569,73.5
79,44,2.311,74.0
79,45,2.731,75.0
79,46,2.521,77.0
79,47,2.563,79.0
79,48,2.918,79.5
79,49,2.466,80.0
79,50,2.595,82.0
79,51,2.576,83.0
79,52,2.6,84.0
79,53,2.541,85.0
79,54,2.629,85.5
79,55,2.433,87.375
79,56,2.565,89.0
79,57,2.271,88.5
79,58,2.275,89.5
79,59,2.482,90.75
79,60,2.621,93.5
79,61,2.956,95.25
79,62,3.235,96.5
79,63,3.057,98.0
79,64,3.016,99.25
79,65,2.887,100.25
79,66,2.923,101.25
79,67,3.153,103.0
79,68,2.91,103.75
79,69,2.729,104.75
79,70,3.029,106.0
79,71,3.207,106.5
79,72,2.513,108.0
79,73,2.871,108.0
79,74,2.931,110.0
79,75,2.417,112.0
79,76,2.577,112.5
79,77,2.774,112.25
